CustomerID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125
12347,5.87614131257666,4.828926109682137,-0.49554931963147086,3.0939544985409353,-0.6337284165691479,-11.5341285796863,2.1619544189461317,7.1166900878401,5.336138156735973,4.42444246191979,4.636782134174973,2.3164811262973655,12.310554745533269,1.9866544990908683,-11.43169883209909,5.617401710594701,-2.1777799205820227,7.6651944650316945,-12.13683384153926,-16.049452066502486,-5.949338154883536,7.814879747799002,40.51764566381807,-35.57501006020209,-17.559055986999514,6.867571962764098,20.884980836364306,2.29347356850955,-26.159448977131486,-32.579111440236,7.877503475857362,12.360076571268307,6.8350496736781094,-32.95452435947157,-4.409839987860938,-17.240980257776236,-11.27420685868099,-14.485983155677774,-2.76529216215525,4.735870027975632,-6.988339914990327,-1.4652900498378936,10.598942524257644,1.2359031286112079,3.0822594222915125,5.333382418561694,-0.408581815287232,1.5993741030342972,-6.399507748659478,3.04718077669683,2.6601628320708994,-0.2517797155077851,0.17137986335252173,-2.4011593406785736,-4.782306762473804,-2.088424408918605,4.2729894683671485,-5.1804088938345165,-3.3656474625091755,0.02515058977865581,-0.686396672044158,-0.7823837648062862,-2.4504369605409706,-0.9462721362842417,-1.6338205510061587,-1.0222737967858764,2.0774294359889725,-2.87636510632862,0.496654984858328,1.7238036683653295,1.0746060018111663,1.8375539602595687,-0.430662557297879,0.22281005591678504,-1.7028697573428184,2.3156287590147717,2.562077555128651,-0.6401955351773085,-1.5998811693174837,-1.9548352142417003,1.2227144272532482,0.4974921210946596,-1.4664646555933936,-2.144061516449531,-3.4889561941275686,0.00970368349990486,-1.7260300342965091,0.6638319255392235,0.4357089191738591,0.8507768544188725,-2.1941518128667536,0.21800881344120826,0.18251415565496754,-0.16810567845362892,0.7145613639612582,-0.4680421869542698,-0.47173944426197845,-0.02194953598227343,-0.2905682437504718,-0.20347130924480872,0.16023198711570089,-0.12144626635108724,-1.6674096064344308,-0.5225761951849702,-0.3719628495378483,0.17069934178935608,-0.8283555400820717,0.277927157216691,1.3553160742139747,-0.4434731502745473,-0.5338721393069167,1.4373385270887349,-0.3205049960365179,0.14069188631735163,-0.1628499115568548,-0.1517417385536501,-0.04828164164242849,-0.6995624210924928,0.13166988399762283,0.0039881205578099314,-0.14222317459600023,0.24829638360501188,0.25767879998982135,-0.6620830161112768,0.036909269092080206
12348,-4.219834381195129,1.2261738186353093,-1.8818897819205886,-0.17425221115991185,0.8181034487091223,1.16070412090018,-0.8720886094842083,-0.8473051735637477,0.4606619517454507,0.8542017140460486,-0.40190928241882445,0.9816361930465515,-1.103828574624203,0.769769916381504,-0.09252785040596963,-0.3132723577443637,-0.4488101459174169,1.2072329994237407,0.38064042526769903,-0.46964264489903784,0.18582962072646902,0.05437051342985422,0.5034801304918577,0.3700708576584579,1.225352231437284,-0.7728783663886241,-0.27229298053192985,0.8498577162944134,-0.3693368566270306,-0.5762092009034028,1.0018466350668316,-0.5823191658243427,0.9515925256494047,-0.738699375100566,0.3596302663312817,-0.3918023385761794,-0.2976452480361966,0.4142470701037816,0.16331564833901385,0.3317302873311778,-0.4743270904450411,0.70714946576448,1.1921255952137602,-0.20859996552355517,-0.8768138257532697,-0.04272650595795077,-0.41139332618054,-1.6205791398400775,-0.3775568260520555,0.4620962435901044,0.34175293000401546,1.292643080834872,-0.2129854113605464,-0.6405450011155828,0.6903479708099781,1.1512094397568737,-1.8445193190551061,-0.6720324906720124,0.8467176190185226,0.3163458540057476,0.23788948283271819,0.11629964370793928,-0.20248672191490885,-0.053665423924838654,1.9803978088464662,0.25156685523169553,0.5085227589801226,-0.15890328521678587,-1.283054880604019,0.17324211162986505,-0.39328455620376507,-1.6387593001038987,0.7357214847669925,-0.32582436246965607,1.1694658901779977,-1.0585940672932115,-0.7580193824434345,-0.5772823728937895,-0.32402349563123284,-0.0653547128766319,0.20374055911794656,-0.7015535696548106,-0.21531004020100034,0.6443184240595276,0.19319742236602389,0.16226882683834115,-0.0796843067484061,-1.81805614250228,0.333320936789092,-0.851234371610914,-0.928229827635507,0.0712111931304054,0.9150773772981439,-0.42830084380032835,1.0430075541791315,-0.2729521713083999,0.3908214997442813,1.2532527856336373,0.34368169975462143,-1.7373222305784353,-0.38908837660543016,0.8241858281107306,0.5352156150569057,1.2830856487047508,-1.3740479793167397,-0.8901462868962373,-1.6521332563249445,-0.7337492218474303,-1.4413316064558288,0.6218186815573276,-0.5464887535957796,0.2719119878567447,0.04546198604192057,-0.725068919128768,-0.5064891060700878,1.9795165052296855,0.8574739674649965,0.05151177603974538,-0.3921702430248208,-0.07617101883484362,-1.627954188056773,1.728929413086183,-0.3536981741506392,1.5018250052219844,0.48327044254851853
12349,-1.2608375769623381,2.3877206917563805,-0.07315672843111057,-1.119231180343709,-0.03428049722846343,-3.7162127961652796,-0.3438759460318499,-0.14936992174038266,-0.7905938152962912,-0.3798161708854787,1.5704822856388838,0.18380574076329162,0.22408802945259898,-0.05041688951893808,3.1795677782075655,-0.5121827064719661,-1.8386718197428635,0.38525950699432454,0.31623827564363655,-0.0019898236680627873,-0.41407847414209176,0.45317001392702516,-0.7848005163769133,1.7528280687823612,-1.484994798085533,0.7601210242564342,-0.9037851997139386,0.7819135715009687,0.5094060216572518,-1.3545333968142437,0.27973381752785714,0.6664472096937694,0.0903715051454537,-0.22859892831929948,-0.6719738958384771,-1.5214608321256944,0.7989529272141632,-1.4077615346350623,-0.09443696626846658,-0.9338062766338618,0.09969929239627312,-0.09365237984564671,-0.17544813401514392,0.695946875032391,1.367629775116943,-0.23781053411463593,-0.10971287865455924,-0.16349244396328116,0.8797431405392906,1.7235611322007915,-2.995174913998394,-1.34797480019215,-0.30051094759119523,1.2611346576549471,-0.32248688596808567,0.1491664442483729,-0.857049385793425,0.6674065869511114,-0.3026095020839181,-2.1537637672865197,-0.25996982757051335,0.14817252085915664,0.20903117409425215,-0.010603643230941035,0.10967837225267497,0.8789497109597756,-2.0007554103130603,1.697878174925338,-0.8750979368818809,-1.2659675958142818,0.352435507581741,0.6028711728952081,0.8788553965590982,-0.2844113954645668,-0.5394875014546837,1.9757514923472705,-0.6666214307467846,1.6268843823315224,0.5688104751518431,1.0825671901163687,0.10980294192492902,-0.9523892158172242,0.7680760459589566,1.0948021976856335,-0.8885941831981388,1.7421666579452006,0.4744150435372441,-2.739282450291139,-2.3411115075229816,1.312383576980863,-3.1014130119342487,-1.7681663221312887,-1.9858256961049257,-1.401549540546092,-1.1249002620381698,0.37598873942498034,0.2553322167772831,1.5954738492242349,2.068818953433255,0.3805960313789957,-1.5968865435157718,0.45318732655854016,1.6390142944629218,-1.994099803801515,-0.5395669274349012,-2.352528119366263,-1.9401388370859363,-1.2412329067335448,0.46172010765212584,0.4570396563095823,-4.163060922622044,-2.8106236237787896,1.6832708441802717,2.217772904647135,1.5587341790925016,-4.00027416624638,-1.8721089722699777,-1.2259852560251059,-0.249765331955234,-2.9448559922762105,-2.043220249695007,2.960467198901048,2.084997076273936,-1.7324325198800568,5.925692585411452
12350,-4.929320281959222,-0.7148855755445366,-1.5808793906281662,-0.46989476951203424,-0.11620628160598045,0.647771350562453,0.11280310423544383,-1.3360479617528493,1.5473400258300742,-1.19062445997425,-0.21318579405323726,1.0574945374548599,-0.4746541672923489,0.8564343119617491,-1.3051315514373873,0.24213932420186313,0.2687453521846182,1.953242734967497,-0.22756230808116565,0.5703405458902746,-0.1875901850194592,0.9042028434917462,1.3634054800970816,0.17765154255282345,-0.2612303070088612,-0.16825353426426679,-0.6820752046389083,1.0809389917637136,-0.15246780046394343,-0.3985758411967913,0.2417957558204707,0.6342010755304247,-1.4460555811777784,-0.18549258356645246,-0.31337440350540724,-0.3043052647692389,-1.3594344554164322,-0.002374614643642524,0.5794308195593435,-0.24470435634678894,0.5919073178740735,-0.2148295103639583,0.2862014519423289,0.528904336171482,-0.5262481359972926,-0.10464050631441273,-1.4734425186799534,0.12791214846873114,0.14556074124239615,-0.6685514598426349,-0.7741227589996834,0.15271245982267143,1.3365584143958844,-0.7776972803455784,-0.5561699292085175,0.9046062666103237,1.3286383772750086,-0.1427727778037142,-0.42948451173457025,-0.4218774055616163,-1.3978812865718007,-1.2369690055068974,0.15807602384235153,-0.8195868871554326,-0.3655162434851049,-0.5553507810868531,-1.2936560574464828,-0.17379469871127207,-0.7515831284769279,-0.34160471420222166,0.837087855440075,-0.14568776191408825,-0.04723385659699233,-0.0714161473919049,-1.1057891075756197,1.527020405680826,-0.2498324219204113,0.5292323342817131,0.6053333280547223,-0.5327169846749676,-0.13307986210235476,-1.6973210006877204,0.12101831801010877,0.8666006392968801,-0.3481118035697921,0.4409677098973356,-0.08606783843310156,-0.21961302340507968,-0.30530474752946785,-0.42973447099979395,0.23056740407812637,0.450185222645953,-0.39031635694096734,-0.09060259580309844,0.7397781237078037,-0.17728021312407619,-0.5824484889834377,0.12260995458353309,-1.2743223181140793,0.7998935790893863,-0.4070386080042371,-0.38794731550140693,0.47993096510970923,0.4593255577465894,-0.3546759689148836,-0.1370763225520348,0.21556738693061678,0.21352113663025404,0.20586017238927895,-0.933708122054743,1.5683831229945635,-0.029122902636213692,-0.7722796668284069,-1.8442727964565924,0.17420887847818195,0.697475207166736,0.7254934550842056,0.9787722509193468,0.5112220227122202,-1.9732545204322538,-0.9998316147166132,-0.8849167855540704,-0.43003547328986347,-0.8013821687917606,0.5485203504982817
12352,-2.0531010692406815,2.1108547824684463,0.1848003011682567,0.1279741218165017,0.08816528529642893,-1.9427363145309684,2.3838609166985103,0.8989848359494222,-0.6720434487811352,0.08178274114362405,0.8776194148532376,1.0515893518685466,-0.7407973642285348,-2.0738592179029385,-0.6366172987669366,0.022481415965444358,0.11599410420166581,0.5724527478936802,-0.024893595816839014,0.10571578580168338,-0.700394090491301,-0.9048911123697727,-2.332761379401579,0.5152553807484191,-1.7593365086643113,0.21854132718116756,-1.0727149765960953,-1.8177561852913389,-0.9212783033559578,2.1040546407373513,-0.15353550447842743,2.228241271625281,2.2375616357907733,-0.5593215701271029,2.456554505322177,1.3667934653662732,0.197469679473711,-0.40103702757792387,1.8044570274862004,1.1835974987431932,-0.9260821379808803,-0.8532203666322726,-1.0798959450113665,-0.0915979074989276,-0.8742612267191787,-2.2532815155074353,-1.5939362700227608,-1.4413457439683308,0.9518945716011927,0.2903030054415049,-1.5267632543247631,0.5617140617905028,3.410038393672399,0.44990968188145736,1.292037493785593,-1.422876168889041,-1.3005739543670884,-0.43932678608811054,0.12679198632003003,-2.1312700951221175,0.3410422846651981,0.21740837005067712,0.9252138613712836,-0.4994482615955237,0.2389796101998731,-0.04837541488639715,-0.6348048115059144,-0.7091954183685217,-2.2215940827633123,-1.9792678988316625,-0.5019892248170736,-0.24389718703848895,3.1184521058305616,-0.027719556578008984,0.09522037615545183,1.4114999299090445,-0.20717963086785643,3.045121562597591,-3.5045275170839245,-0.4234232643668453,0.17940524917352044,-1.1795935653441214,2.9000613973811387,0.8209066534651919,-2.537630185661843,-3.6314569277551283,2.760439436519313,-0.5348279508897622,-5.541511609962391,-1.395874712171222,-2.8129005536044964,-6.288926105363199,-0.8772417581331312,-2.397102513555661,-6.942323114946552,-1.1175779585922296,-1.6816112930105347,-8.028610865335592,3.0541727313145635,2.324517281440407,-2.671514933270057,3.2088467321956125,-10.52591060126015,-8.790712564711937,1.020347128009979,-12.402768680751326,9.340699941598968,3.340988632653741,14.124896918850702,10.261967393266007,0.9133785709349093,17.439570298967823,4.5898400323733135,5.104695080253142,1.4351585500703583,8.489012319514034,-2.88227861178551,-3.65653003575373,-0.44125387007426714,-2.0890138469193316,4.490116377306802,-2.148693903964484,3.5805858083592574,-0.6462246816387679,3.6146592829175908
12353,-6.373810786046548,-0.17442095528747312,-0.6212113844434584,-0.35269444907118525,0.21861917754346155,0.7835138290162578,-0.2513313864819898,-0.15172703772707938,0.6971638693697642,-0.18640789865781107,0.03932336740785892,0.2590247678001892,-0.27818058469362056,0.19584399434039618,0.22900667215193,0.5565748582062807,-0.012504190113744021,0.4267052785763869,-0.33995270446930803,0.29305218021778173,0.10425574631812912,0.0635186908250401,-0.35363843179065696,0.1948069287494956,0.5196209003333404,-0.10437746217010302,-0.34737500607340555,-0.4180719770842323,0.1357370472719129,0.12789196345209905,0.3720312071569984,0.1063981008390855,0.3793947080358759,-0.09486999127287568,0.5632427963557236,-0.5244373375625772,0.10150721291322333,-0.4627360916576036,0.12689041603634732,0.04430086303933458,-0.09203871132266693,-0.1660730310467506,0.3019703029612321,-0.006654921938160582,0.00027424533987848473,-0.34203150069020316,-0.2179008764019216,-0.05093096832289304,-0.0513832396394732,0.292729491910098,-0.04806150703552967,-0.08567463119208432,0.31942582293614774,0.19420030157750864,0.08482178458920835,-0.7772969413733419,0.1301755139493262,-0.457565520771221,-0.5559597210962293,-0.30213033844741743,-0.058694596863299586,0.005492581971451875,0.26337856957845257,-0.36430386660758307,0.09236738463274081,-0.20226100501053837,0.01112178875509622,-0.2688882856059745,-0.4945086359609864,-0.37078863152381625,0.18469654042952446,-0.24640867147147022,0.06233447924381385,0.004884195190195393,-0.17168006941735783,0.5683577722914901,-0.43464278153289393,0.10949850219199068,-0.11608106908236293,-0.0014320715905399017,-0.2695475685927129,-0.8730217180826758,0.059023813302630894,0.06348483616435596,-0.13627518403539718,-0.26822823398159384,0.28662504825950097,0.5004626952224124,0.28361508700113214,-0.008958802242489357,0.21634123320110785,-0.006447439795026766,0.07662069940322154,-0.1132308379905452,-0.2330849270960354,-0.089843489070756,-0.28818313864135026,-0.10455547355809541,-0.1784873672340434,0.11292547837907967,-0.09336005210750199,-0.24287959027899517,0.5657538212434963,0.20894055886124666,-0.08202932849640379,0.5093755795666162,-0.16910728999279245,-0.2880409669048474,-0.14880810916387222,-0.1818658869497264,0.11648173988101505,-0.21594483212628796,-0.3330275082805915,0.1485529619518711,0.3908609334042092,0.07729982116793954,-0.052503760967072245,0.2552518491808889,0.20481859251021384,-0.04413857665930749,0.09378705442145109,0.05728346234243296,-0.3984316300077813,-0.15833043465606794,-0.4041980944274597
12354,-2.2147700345374766,-1.1608182045649185,-0.33821541963271645,-0.9197157450365122,0.051072702013780065,0.8372662436492226,-1.1133737000552113,-0.9979098573676877,-0.5678772755049895,0.7144816679849417,-0.5331404900922943,-1.8795765740321013,0.8550006740729368,-1.5071507180382808,0.429006626229782,-2.052722508551002,-0.21228635747887073,0.4487401549532753,0.7049208152441312,0.8877599148524439,-0.3282072109052161,-0.9173414197066591,-0.0012768030998732856,0.22283653658721614,1.1062651937273997,1.0947402595072957,-0.9727129116332606,0.09459603359617244,-0.6593409638247493,-0.6494549765431595,-0.06495276249583312,-0.49293955808867823,0.09604891605274295,-0.4641872841066501,-0.5357198867040994,2.09036711660068,0.4885211601001818,0.02952003910137723,-0.38489756923558843,0.21843809655992338,0.5523634205535236,-1.0414170976815964,0.23481314687893465,-0.9406348143715039,1.9403344937069533,-1.0772413048597351,0.29191818278306725,-0.38865531796688674,-0.3201182480089374,0.957440293426385,0.4783346720590273,1.6837161127485558,0.8738844674523557,-0.16823826500738465,-0.17658006619309122,-0.4389189125738775,-0.0763827331831338,-0.10992055517668393,0.5488624547854206,-0.4052923851254306,0.34841276426894197,1.2149875551529135,-1.3802259319606849,-0.13321338154524615,-0.5398601037381503,-0.7011141548858391,-0.39677815337761957,0.06527129743305084,0.06449172744890543,-0.8421595630976889,-0.734111505310236,-0.0022772287580611617,0.24386700692869964,-0.1677665495744536,-0.020146308618358012,0.9962247498433687,1.0866310938338333,-0.28337397660865804,0.5641440970805826,-0.2034943632560104,-0.5128139778342335,-1.5393499736984775,-0.2826548368955762,0.4668015801937262,-0.38585873770028634,-1.236536634376456,0.42980171181563687,0.6913625042909648,0.0891964097620213,-0.27567090572475667,1.3262689156769296,1.0698432642095144,0.5663924724019161,-1.2562666352386498,-0.7746219893091293,0.922964345237169,0.2732483564808682,-1.1563873548532777,0.17694063335955917,0.83203237503188,-0.20394792328214847,0.3455630480785822,-0.10154333035913485,0.6288392901893594,-0.44917260307466844,0.7515228408183137,0.7760766925297492,1.030242098498698,0.6908522538819795,0.015239841323686621,-0.24303093890156624,-0.0014008837418144526,-0.5282722087748409,-0.5965038154867429,0.6515285202672222,-0.973747190080267,-0.4201771100512531,-1.5106403970087565,-0.45234822769024946,0.47066377549293453,0.2830387523336345,-0.7174215795479155,-0.17608052575182398,1.1773486668424369,-0.07210297844238062
12355,-5.801698464201547,-0.03142150419929894,-0.49972574919797397,0.5975062706047007,-0.15956913793817618,0.8710552359032264,-0.8339189145011026,0.6217735555700179,1.0343084249963526,-0.4293065633907166,0.10531176907473176,0.14556831965164374,0.16434389921912787,0.012798263605995407,-0.2560003869114242,0.4436802596612342,-0.048226494991671906,0.6309828451733009,-0.6182303326771905,0.3848898447297147,-0.18860843855952716,0.3195386464890089,0.17904943633264733,-0.25235159256708883,0.24348363162518413,-0.436699201420212,-0.9260468881042762,0.03500804092183561,-0.13623872535482762,0.5138185427742838,-0.3134904938379918,-0.4368463312381558,0.022368343236045887,0.21197146862691135,-0.1152093897345988,-0.4400959805962162,-0.07393788429641031,-0.12408343444252416,0.3642421341517258,-0.35763386040110273,0.10644257958735977,0.37714375819071355,0.16964837227773072,-0.7633259014626439,0.6941799789067676,-0.21503858945322699,-0.21492855971351996,0.32274127172323414,-1.4429524876023254,0.7221067542553582,-0.39566012874690343,0.27656611493319155,-0.05367052302911602,-0.09948252582652721,-0.0009028369306092575,-0.9412992736598076,-0.30403511322008714,-0.24906525992196873,-0.11467720663433391,0.8213067459967789,-0.5870906202202614,-0.2916262967110851,0.1122117792470775,-0.08475001312126532,0.32898775605649966,-0.85054871068127,-0.15005989014019672,-0.2239738465979552,0.08606412593132044,-0.13116347765963507,-0.3920156891714833,-0.37806537066214335,-0.03465903406709315,-0.17371722634930878,0.2792628726479726,0.32783485091683223,-0.25149962802200376,0.10463391190257955,-0.41898136902359007,-0.4818014411088022,0.013040764955596761,-0.7590850938679845,-0.12558582829645404,0.49315219454044684,-0.26939293376000206,-0.6093385114436831,0.4477911360292863,0.24756205338525694,0.22139453477412302,0.4101780105033049,0.05482429131111795,1.5117368017737949,-0.855518577560202,-1.065535516933803,0.08529533610755095,-1.4178672222564859,0.19187316779995228,-0.020886400422304083,-0.3826899117322318,-0.5671506479034873,-0.09286110219760672,0.44925030321289106,0.4660852616325059,-0.45641901093076676,0.010430403889637351,0.4625710397537151,0.04729618534936499,0.5306515411033599,-0.8224915408040966,0.43800173377887114,-0.10114635828514094,-0.40293289141368727,-0.4756010533228085,-0.7765673780650992,0.4969580448726631,0.33781288839503054,-1.8401963499797358,-0.48058353626507067,0.5491198950061782,-1.3702332151402106,-0.47873460382177585,1.3937843389711804,-0.12419429040719707,-2.8803319040003337,-0.7307475592393031
12356,-3.172035149420384,1.135667280187715,1.1428440151933186,-0.3347434920351988,-1.517017752290613,1.6993311927132233,-1.1836661868420517,0.8650436435751552,0.18287473695910314,0.4192062866865348,0.8359839607857955,1.077656466545926,-1.1352048666293675,-0.8961595768915748,2.2422793016634417,-0.43688248624802034,-0.4713014161742147,1.0339027971515953,1.7247368637453173,-0.4127408432449674,0.0667131516594153,2.511030735253534,2.1268376190159417,1.88401747349158,-3.701010016284287,-1.6165661261341797,2.0022849676425567,-3.528106480262528,-0.6043442010542401,-0.4643387355540306,3.7321060739612673,-2.2639814928687736,4.5587033950296405,0.3892727548164959,0.4865349798219772,-0.7946009936049463,2.3903516065041113,-0.0175578560456828,2.2217528109636056,0.8527043551962806,-3.0065604926490264,-2.0154930238996553,-0.8405345807384559,1.97462133481291,-0.47608708996436433,-3.584005386167024,-1.1591645081782465,-1.0515243949150819,0.8827680984376874,2.343031820789748,-1.3585499787316189,-0.01171398575547478,-1.7011778730043114,1.1536707985961039,-1.1031947000952993,1.1983027868086906,-1.2761926285702865,0.5134011760515281,0.8317282751708308,3.3346421742659413,-0.5949801403909741,0.5106953865511716,-1.40269111197905,-0.26660510715670926,1.1631668999368476,0.24821906531239146,1.854900725306058,-1.1370466702718356,-1.0996364833149033,-0.8818700339518702,-1.0691423896377892,-2.181229276020638,-0.2242106713995149,-0.5159769414765801,1.3614974716578354,-0.10130599492070924,-1.0569989814202239,-0.7595087988197722,-0.7917619732548656,-0.6124901107297925,0.19017296949152046,-0.09280560905446038,-0.7728192163455437,2.904338236746595,-2.1919437075389347,2.9898710831508275,-0.9915729467264072,-0.2705572126434166,-2.649360454802872,1.459333377291362,-2.0199065125990328,-0.407318056853862,-0.25104671988011107,-0.2118686124504337,-1.039333868145753,-3.8363651360511435,0.8923310113918571,1.4074736098517033,0.486914361310002,0.9072864406841117,1.76076704438561,0.2835162383242034,2.145746677158747,-0.6022022640356945,-2.711956981336208,-0.7119065679056521,-0.1948087870736292,1.738619652746474,-2.6985136175113196,1.2255077672151502,-2.3650741808370954,-1.861440815418533,0.7289581598454931,-1.6571050409287755,3.5739206281160842,-0.7251262570949473,0.18497126323375032,-2.0402295194117954,-4.802700141390251,4.116122696361711,3.73510613564405,-1.0264215769945926,-0.4456636703218699,-2.891557038657972,0.40338235105781356
12357,3.2705751009133786,4.655600471058327,-1.0966960199531377,-3.2103714023384033,-5.171305926361457,-3.177392835136127,1.752645198457965,1.4334838300074582,0.38841691813367807,-8.968873259389364,0.04104268317111232,-2.177441476466725,2.5414374908342072,2.152415526921856,8.070892941021706,-0.4340240157774474,2.859624803618804,7.19032814587219,1.8907823676773254,0.7922075782282426,-5.094952178795019,4.446032247143334,2.2774642766453574,6.282596306477308,-2.8870577382424036,0.45155300347761584,-2.841019511314478,-3.5076498423724343,4.074745262895828,4.609062200821295,2.5217067533893163,-2.401982307329822,2.4493523720725197,-0.398327991453723,6.593592567519185,-12.792913969671549,22.349020113239845,-5.277493041908692,10.187103493923077,3.6990718805982428,19.399394273742573,13.587286869809873,6.7085397556127475,6.404381234067642,40.88851053496817,-5.602201996149706,7.155706835920552,14.950035488498608,-26.396773662826376,-1.9221578183796804,9.488415552095063,-30.300899934767916,7.466334177636263,0.865902330315823,-0.022025081389847476,2.0300605074738463,-0.6226580137635573,-8.147363808242288,3.2611826471173826,0.5537083968235667,3.445972069824798,6.097890980912895,-4.134207995254675,2.889833320697895,8.131464130455123,15.385654680263686,-3.6421468804179646,1.249379033627157,-3.9340425184166037,0.38555087469183486,-2.340625849999459,-3.010357173910472,2.481141997585511,-3.000883547620394,-6.9822952273288035,6.610225485493223,-2.4885918778457095,-1.2017271108544203,4.161237738091922,-3.5498798621901932,-0.06497705484934158,3.2469683412876433,1.9272125051628124,-0.9326055460546907,1.896450561574776,1.801452552898611,-0.9393552940795568,-0.08274671942595102,1.845800818438972,-0.10375641579656773,-2.3842094309233337,-1.5474299852822075,-0.4067238460256409,1.1132946186321337,-0.7443075463160567,1.391436546629197,-1.3001112080794577,-0.468558681951602,-0.3628899580626222,-0.08849140781918781,0.38546675831987776,2.5018125487276075,-0.6370000899744644,-0.18967566998099375,1.6639934559332656,-1.3292088056731015,1.6540103541425526,0.08263051886291156,-2.0250683464198787,-0.22441944757237753,-0.09264157307033459,-2.2790014877758855,0.4701992568750782,-1.031061782859855,0.33489274251375717,-0.7545388675000023,-1.0442105982657182,0.046824364713924004,2.0692641121218216,0.22362887113650765,-0.7810130064265343,-1.527272299415039,1.3544114530441917,-2.251431955403232,-1.3225918920223998
